,sofifa_id,short_name,long_name,overall,potential,value_eur,wage_eur,age,height_cm
35,189596,T. Müller,Thomas Müller,0.8695652173913044,0.826086956521739,0.3401755751555484,0.3991416309012875,0.39473684210526316,0.5882352941176472
36,192387,C. Immobile,Ciro Immobile,0.8695652173913044,0.826086956521739,0.34790789263419436,0.3562231759656652,0.39473684210526316,0.5882352941176472
37,195864,P. Pogba,Paul Pogba,0.8695652173913044,0.826086956521739,0.4097664324633617,0.6280400572246067,0.3157894736842105,0.7058823529411766
38,199556,M. Verratti,Marco Verratti,0.8695652173913044,0.826086956521739,0.4097664324633617,0.44206008583690987,0.3157894736842105,0.1960784313725492
39,207865,Marquinhos,Marcos Aoás Corrêa,0.8695652173913044,0.8913043478260869,0.4664700939734317,0.3848354792560801,0.2894736842105263,0.5490196078431375
40,209658,L. Goretzka,Leon Christoph Goretzka,0.8695652173913044,0.8478260869565217,0.4793572897711749,0.3991416309012875,0.26315789473684204,0.666666666666667
41,211110,P. Dybala,Paulo Bruno Exequiel Dybala,0.8695652173913044,0.8478260869565217,0.4793572897711749,0.4563662374821173,0.2894736842105263,0.4313725490196081
42,216267,A. Robertson,Andrew Robertson,0.8695652173913044,0.8478260869565217,0.4303859457397508,0.4992846924177396,0.2894736842105263,0.4509803921568629
43,228702,F. de Jong,Frenkie de Jong,0.8695652173913044,0.9347826086956521,0.6159615652272529,0.5994277539341917,0.21052631578947367,0.4901960784313726
44,231281,T. Alexander-Arnold,Trent Alexander-Arnold,0.8695652173913044,0.9347826086956521,0.5876097344722178,0.4277539341917024,0.1578947368421053,0.4901960784313726
45,233049,J. Sancho,Jadon Sancho,0.8695652173913044,0.9130434782608694,0.600496930269961,0.4277539341917024,0.13157894736842102,0.4901960784313726
46,239818,Rúben Dias,Rúben dos Santos Gato Alves Dias,0.8695652173913044,0.9130434782608694,0.5283286338025991,0.48497854077253216,0.21052631578947367,0.6274509803921569
47,138956,G. Chiellini,Giorgio Chiellini,0.8478260869565217,0.8043478260869563,0.06181214592429545,0.2503576537911302,0.5263157894736842,0.6274509803921569
48,162835,S. Handanovič,Samir Handanovič,0.8478260869565217,0.8043478260869563,0.0386151934883577,0.22174535050071528,0.5263157894736842,0.7450980392156863
49,178603,M. Hummels,Mats Hummels,0.8478260869565217,0.8043478260869563,0.22676825213540833,0.27038626609442057,0.42105263157894735,0.7058823529411766
50,189332,Jordi Alba,Jordi Alba Ramos,0.8478260869565217,0.8043478260869563,0.24223288709270016,0.5708154506437768,0.42105263157894735,0.2941176470588238
51,189509,Thiago,Thiago Alcântara do Nascimento,0.8478260869565217,0.8043478260869563,0.33502069683645114,0.5135908440629471,0.368421052631579,0.37254901960784315
52,189511,Sergio Busquets,Sergio Busquets i Burgos,0.8478260869565217,0.8043478260869563,0.2319231304545056,0.5708154506437768,0.42105263157894735,0.666666666666667
53,189513,Parejo,Daniel Parejo Muñoz,0.8478260869565217,0.8043478260869563,0.27573959616683247,0.18168812589413447,0.42105263157894735,0.5294117647058822
54,192984,K. Casteels,Koen Casteels,0.8478260869565217,0.826086956521739,0.2680072786881865,0.2503576537911302,0.3421052631578947,0.8235294117647061
55,198219,L. Insigne,Lorenzo Insigne,0.8478260869565217,0.8043478260869563,0.3375981359959998,0.3562231759656652,0.368421052631579,0.1568627450980391
56,201024,K. Koulibaly,Kalidou Koulibaly,0.8478260869565217,0.8043478260869563,0.286049352805027,0.29899856938483543,0.368421052631579,0.6274509803921569
57,201535,R. Varane,Raphaël Varane,0.8478260869565217,0.8478260869565217,0.35306277095329164,0.5135908440629471,0.3157894736842105,0.7058823529411766
58,204485,R. Mahrez,Riyad Mahrez,0.8478260869565217,0.8043478260869563,0.3375981359959998,0.6280400572246067,0.368421052631579,0.47058823529411775
59,208093,Gerard Moreno,Gerard Moreno Balagueró,0.8478260869565217,0.8043478260869563,0.35048533179374297,0.20743919885550785,0.3421052631578947,0.4901960784313726
60,208830,J. Vardy,Jamie Vardy,0.8478260869565217,0.8043478260869563,0.17006459062533827,0.5135908440629471,0.4736842105263157,0.47058823529411775
61,209499,Fabinho,Fábio Henrique Tavares,0.8478260869565217,0.8478260869565217,0.37883716254877803,0.47067238912732473,0.2894736842105263,0.6470588235294117
62,210514,João Cancelo,João Pedro Cavaco Cancelo,0.8478260869565217,0.826086956521739,0.36852740591058347,0.5278969957081545,0.2894736842105263,0.5294117647058822
63,212218,A. Laporte,Aymeric Laporte,0.8478260869565217,0.8695652173913042,0.3968792366656185,0.5278969957081545,0.2894736842105263,0.7058823529411766
64,213345,K. Coman,Kingsley Junior Coman,0.8478260869565217,0.826086956521739,0.4174987499420076,0.3419170243204578,0.23684210526315785,0.4901960784313726
65,218667,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,0.8478260869565217,0.826086956521739,0.4123438716229103,0.5708154506437768,0.26315789473684204,0.3529411764705883
66,226161,Marcos Llorente,Marcos Llorente Moreno,0.8478260869565217,0.8695652173913042,0.45358289817568853,0.27038626609442057,0.26315789473684204,0.5686274509803924
67,231866,Rodri,Rodrigo Hernández Cascante,0.8478260869565217,0.8695652173913042,0.4174987499420076,0.4992846924177396,0.23684210526315785,0.7058823529411766
68,232363,M. Škriniar,Milan Škriniar,0.8478260869565217,0.8478260869565217,0.38141460170832664,0.4277539341917024,0.26315789473684204,0.6470588235294117
69,143076,A. Gómez,Alejandro Darío Gómez,0.8260869565217392,0.7826086956521738,0.1726420297848869,0.14449213161659513,0.4473684210526315,0.23529411764705888
70,163587,K. Schmeichel,Kasper Peter Schmeichel,0.8260869565217392,0.7826086956521738,0.04634751096700362,0.32761087267525035,0.4736842105263157,0.666666666666667
71,164240,Thiago Silva,Thiago Emiliano da Silva,0.8260869565217392,0.7826086956521738,0.04892495012655226,0.29899856938483543,0.5263157894736842,0.5490196078431375
72,168542,David Silva,David Josué Jiménez Silva,0.8260869565217392,0.7826086956521738,0.11336092911526822,0.12446351931330472,0.5,0.3529411764705883
73,177683,Y. Sommer,Yann Sommer,0.8260869565217392,0.7826086956521738,0.13655788155120596,0.11301859799713877,0.42105263157894735,0.5490196078431375
74,179813,E. Cavani,Edinson Roberto Cavani Gómez,0.8260869565217392,0.7826086956521738,0.13398044239165732,0.542203147353362,0.4736842105263157,0.5882352941176472
75,183277,E. Hazard,Eden Hazard,0.8260869565217392,0.7826086956521738,0.2680072786881865,0.6852646638054364,0.368421052631579,0.392156862745098
76,184344,L. Bonucci,Leonardo Bonucci,0.8260869565217392,0.7826086956521738,0.09016397667933047,0.3133047210300429,0.4736842105263157,0.6862745098039218
77,185122,P. Gulácsi,Péter Gulácsi,0.8260869565217392,0.7826086956521738,0.14686763818940052,0.24749642346208867,0.39473684210526316,0.7058823529411766
78,186942,İ. Gündoğan,İlkay Gündoğan,0.8260869565217392,0.7826086956521738,0.2654298395286379,0.5278969957081545,0.368421052631579,0.4901960784313726
79,188350,M. Reus,Marco Reus,0.8260869565217392,0.7826086956521738,0.22161337381631105,0.27038626609442057,0.42105263157894735,0.4901960784313726
80,188377,K. Walker,Kyle Walker,0.8260869565217392,0.7826086956521738,0.20099386053992194,0.48497854077253216,0.39473684210526316,0.5490196078431375
81,188567,P. Aubameyang,Pierre-Emerick Emiliano François Aubameyang,0.8260869565217392,0.7826086956521738,0.2241908129758597,0.41344778254649495,0.42105263157894735,0.6274509803921569
82,193747,Koke,Jorge Resurrección Merodio,0.8260869565217392,0.7826086956521738,0.2705847178477352,0.25608011444921314,0.3421052631578947,0.41176470588235325
83,194765,A. Griezmann,Antoine Griezmann,0.8260869565217392,0.7826086956521738,0.2731621570072838,0.6280400572246067,0.368421052631579,0.41176470588235325
84,198176,S. de Vrij,Stefan de Vrij,0.8260869565217392,0.7826086956521738,0.2319231304545056,0.41344778254649495,0.3421052631578947,0.666666666666667
85,201942,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,0.8260869565217392,0.7826086956521738,0.2783170353263811,0.5278969957081545,0.3421052631578947,0.5098039215686274
86,202556,M. Depay,Memphis Depay,0.8260869565217392,0.8043478260869563,0.3247109401982566,0.6280400572246067,0.2894736842105263,0.41176470588235325
87,204963,Carvajal,Daniel Carvajal Ramos,0.8260869565217392,0.7826086956521738,0.2448103262522488,0.5994277539341917,0.3421052631578947,0.3529411764705883
88,205498,Jorginho,Luiz Frello Filho Jorge,0.8260869565217392,0.7826086956521738,0.2705847178477352,0.48497854077253216,0.3421052631578947,0.4901960784313726
89,206113,S. Gnabry,Serge David Gnabry,0.8260869565217392,0.8043478260869563,0.3324432576769025,0.3133047210300429,0.23684210526315785,0.41176470588235325
90,223848,S. Milinković-Savić,Sergej Milinković-Savić,0.8260869565217392,0.826086956521739,0.3401755751555484,0.284692417739628,0.26315789473684204,0.7058823529411766
91,226790,W. Ndidi,Onyinye Wilfred Ndidi,0.8260869565217392,0.8478260869565217,0.3427530143150971,0.3419170243204578,0.21052631578947367,0.5490196078431375
92,230142,Oyarzabal,Mikel Oyarzabal Ugarte,0.8260869565217392,0.8695652173913042,0.39945667582516714,0.16165951359084405,0.21052631578947367,0.5098039215686274
93,231478,L. Martínez,Lautaro Javier Martínez,0.8260869565217392,0.8695652173913042,0.40203411498471575,0.41344778254649495,0.1842105263157895,0.37254901960784315
94,231677,M. Rashford,Marcus Rashford,0.8260869565217392,0.8695652173913042,0.39945667582516714,0.4277539341917024,0.1842105263157895,0.607843137254902
95,235212,A. Hakimi,Achraf Hakimi Mouh,0.8260869565217392,0.8478260869565217,0.3582176492723889,0.284692417739628,0.1578947368421053,0.5098039215686274
96,235243,M. de Ligt,Matthijs de Ligt,0.8260869565217392,0.8913043478260869,0.3865694800274239,0.23032904148783975,0.13157894736842102,0.666666666666667
97,41236,Z. Ibrahimović,Zlatan Ibrahimović,0.8043478260869565,0.7608695652173911,0.07469934172203864,0.14449213161659513,0.6052631578947367,0.784313725490196
98,146536,Jesús Navas,Jesús Navas González,0.8043478260869565,0.7608695652173911,0.06696702424339272,0.0844062947067239,0.5,0.3333333333333335
99,152729,Piqué,Gerard Piqué Bernabéu,0.8043478260869565,0.7608695652173911,0.06954446340294136,0.4992846924177396,0.4736842105263157,0.7647058823529411
100,175943,D. Mertens,Dries Mertens,0.8043478260869565,0.7608695652173911,0.10562861163662231,0.29899856938483543,0.4736842105263157,0.27450980392156854
101,181291,G. Wijnaldum,Georginio Wijnaldum,0.8043478260869565,0.7608695652173911,0.20872617801856785,0.32761087267525035,0.368421052631579,0.392156862745098
102,183711,J. Henderson,Jordan Henderson,0.8043478260869565,0.7608695652173911,0.1520225165084978,0.3991416309012875,0.39473684210526316,0.5294117647058822
103,184134,Fernando,Fernando Francisco Reges,0.8043478260869565,0.7608695652173911,0.10820605079617095,0.12160228898426323,0.4473684210526315,0.5490196078431375
104,186345,K. Trippier,Kieran Trippier,0.8043478260869565,0.7608695652173911,0.18810666474217874,0.21030042918454933,0.368421052631579,0.3529411764705883
105,192629,Iago Aspas,Iago Aspas Juncal,0.8043478260869565,0.7608695652173911,0.1391353207107546,0.13018597997138767,0.4473684210526315,0.41176470588235325
106,193080,De Gea,David De Gea Quintana,0.8043478260869565,0.7608695652173911,0.14429019902985188,0.3419170243204578,0.368421052631579,0.7254901960784315
107,197445,D. Alaba,David Olatukunbo Alaba,0.8043478260869565,0.7608695652173911,0.18295178642308146,0.5565092989985694,0.3421052631578947,0.4901960784313726
108,198706,Luis Alberto,Luis Alberto Romero Alconchel,0.8043478260869565,0.7608695652173911,0.2190359346567624,0.27038626609442057,0.3157894736842105,0.5490196078431375
109,199434,D. Tadić,Dušan Tadić,0.8043478260869565,0.7608695652173911,0.1726420297848869,0.09012875536480687,0.42105263157894735,0.5098039215686274
110,199451,W. Ben Yedder,Wissam Ben Yedder,0.8043478260869565,0.7608695652173911,0.21388105633766513,0.2503576537911302,0.368421052631579,0.2941176470588238
111,200458,L. Digne,Lucas Digne,0.8043478260869565,0.7608695652173911,0.20872617801856785,0.3133047210300429,0.2894736842105263,0.4509803921568629
112,200647,J. Iličić,Josip Iličić,0.8043478260869565,0.7608695652173911,0.1391353207107546,0.23891273247496422,0.4473684210526315,0.6862745098039218
113,202811,E. Martínez,Damián Emiliano Martínez,0.8043478260869565,0.7826086956521738,0.1726420297848869,0.23032904148783975,0.3157894736842105,0.784313725490196
114,203263,H. Maguire,Harry Maguire,0.8043478260869565,0.8043478260869563,0.2190359346567624,0.44206008583690987,0.3157894736842105,0.7647058823529411
115,204639,S. Savić,Stefan Savić,0.8043478260869565,0.7608695652173911,0.17779690810398419,0.21030042918454933,0.368421052631579,0.6274509803921569
116,204923,M. Sabitzer,Marcel Sabitzer,0.8043478260869565,0.7826086956521738,0.24738776541179744,0.3133047210300429,0.2894736842105263,0.4509803921568629
117,205988,L. Shaw,Luke Shaw,0.8043478260869565,0.8043478260869563,0.24996520457134608,0.3991416309012875,0.23684210526315785,0.5098039215686274
118,206517,J. Grealish,Jack Grealish,0.8043478260869565,0.7826086956521738,0.26027496120954063,0.5135908440629471,0.23684210526315785,0.4901960784313726
119,207862,M. Ginter,Matthias Ginter,0.8043478260869565,0.7826086956521738,0.2190359346567624,0.1273247496423462,0.2894736842105263,0.7058823529411766
120,207863,Felipe,Felipe Augusto de Almeida Monteiro,0.8043478260869565,0.7608695652173911,0.14171275987030324,0.21030042918454933,0.42105263157894735,0.6862745098039218
121,208418,Y. Carrasco,Yannick Ferreira Carrasco,0.8043478260869565,0.7608695652173911,0.2319231304545056,0.23032904148783975,0.2894736842105263,0.5882352941176472
122,208574,F. Kostić,Filip Kostić,0.8043478260869565,0.7608695652173911,0.2190359346567624,0.1473533619456366,0.3157894736842105,0.5686274509803924
123,208670,H. Ziyech,Hakim Ziyech,0.8043478260869565,0.7608695652173911,0.2190359346567624,0.48497854077253216,0.3157894736842105,0.5098039215686274
124,209889,R. Guerreiro,Raphaël Adelino José Guerreiro,0.8043478260869565,0.7608695652173911,0.20872617801856785,0.22460658082975676,0.2894736842105263,0.2941176470588238
125,210243,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,0.8043478260869565,0.7608695652173911,0.20872617801856785,0.37052932761087265,0.2894736842105263,0.392156862745098
126,212188,T. Werner,Timo Werner,0.8043478260869565,0.826086956521739,0.2912042311241243,0.44206008583690987,0.23684210526315785,0.4901960784313726
127,215698,M. Maignan,Mike Maignan,0.8043478260869565,0.8695652173913042,0.25512008289044336,0.1273247496423462,0.23684210526315785,0.7058823529411766
128,216352,M. Brozović,Marcelo Brozović,0.8043478260869565,0.7608695652173911,0.19068410390172738,0.37052932761087265,0.3157894736842105,0.5098039215686274
129,216393,Y. Tielemans,Youri Tielemans,0.8043478260869565,0.826086956521739,0.2937816702836729,0.3562231759656652,0.21052631578947367,0.41176470588235325
130,216460,J. Giménez,José María Giménez de Vargas,0.8043478260869565,0.8478260869565217,0.2680072786881865,0.21030042918454933,0.26315789473684204,0.5882352941176472
131,216594,N. Fekir,Nabil Fekir,0.8043478260869565,0.7608695652173911,0.2319231304545056,0.11874105865522175,0.2894736842105263,0.3529411764705883
132,222492,L. Sané,Leroy Aziz Sané,0.8043478260869565,0.826086956521739,0.28862679196457564,0.29899856938483543,0.23684210526315785,0.5490196078431375
133,224232,N. Barella,Nicolò Barella,0.8043478260869565,0.8695652173913042,0.32728837935780525,0.3419170243204578,0.21052631578947367,0.3333333333333335
134,224334,M. Acuña,Marcos Javier Acuña,0.8043478260869565,0.7608695652173911,0.19068410390172738,0.1273247496423462,0.3421052631578947,0.3333333333333335
135,228941,André Silva,André Miguel Valente da Silva,0.8043478260869565,0.7826086956521738,0.26285240036908925,0.3133047210300429,0.23684210526315785,0.5882352941176472
136,230938,F. Kessié,Franck Yannick Kessié,0.8043478260869565,0.8043478260869563,0.25512008289044336,0.14449213161659513,0.21052631578947367,0.5490196078431375
137,232656,T. Hernández,Theo Bernard François Hernández,0.8043478260869565,0.8913043478260869,0.32213350103870797,0.14449213161659513,0.1842105263157895,0.5686274509803924
